ID,Ecosystem,Prior_land_use,Restoration_strategy,Restoration_time,Fungal group,Metrics,Restored_Mean,Degraded_Mean,Restored_SD,Degraded_SD,Restored_SS,Degraded_SS
SB025,Grassland,Agriculture,Passive,15,Total,Richness_Chao1,1155,1299,264.9,259.8076211,3,3
SB025,Grassland,Agriculture,Passive,20,Total,Richness_Chao1,1261,1299,135.099963,259.8076211,3,3
SB025,Grassland,Agriculture,Passive,30,Total,Richness_Chao1,1141,1299,183.5973856,259.8076211,3,3
SB027,Grassland,Pasture,Passive,10,Total,Richness_Chao1,1388,1622.3,201.7839191,72,3,4
SB027,Grassland,Pasture,Passive,25,Total,Richness_Chao1,1676.9,1622.3,95.4359995,72,3,4
SB027,Grassland,Pasture,Passive,35,Total,Richness_Chao1,1085.7,1622.3,91.62548772,72,3,4
SB153,Grassland,Pasture,Passive,22,Total,Richness_Chao1,1627.63,1752.88,198.0426893,257.62,3,4
SB006,Grassland,Pasture,Passive,20,Total,Richness_Chao1,1938,2173,193.8,217.3,3,3
SB006,Grassland,Pasture,Active,20,Total,Richness_Chao1,205,2173,20.5,217.3,3,3
SB006,Grassland,Pasture,Active,20,Total,Richness_Chao1,2269,2173,226.9,217.3,3,3
SB006,Grassland,Pasture,Active,20,Total,Richness_Chao1,2047,2173,204.7,217.3,3,3
SB186,Grassland,Pasture,Passive,20,Total,Richness_Chao1,2717.1,2367.2,271.71,23.67,4,5
SB186,Grassland,Pasture,Passive,40,Total,Richness_Chao1,2445.1,2367.2,244.51,23.67,4,5
SB100,Forest,Agriculture,Active,1.5,Total,Richness_Chao1,2438.356,2703.196,326.7297807,626.3516737,5,6
SB100,Forest,Agriculture,Active,15,Total,Richness_Chao1,2767.123,2703.196,918.9300239,626.3516737,5,6
SB100,Forest,Agriculture,Active,1.5,Total,Richness_Chao1,3369.863,2703.196,1490.697078,626.3516737,5,6
SB100,Forest,Agriculture,Active,15,Total,Richness_Chao1,2748.858,2703.196,469.6748983,626.3516737,5,6
SB118,Grassland,Agriculture,Active,2.5,Total,Richness_Chao1,4090,4081,207.9543219,342.928564,5,6
SB118,Grassland,Agriculture,Active,11,Total,Richness_Chao1,3867,4081,172.1772343,342.928564,5,6
SB118,Grassland,Agriculture,Active,16,Total,Richness_Chao1,3958,4081,268.3281573,342.928564,5,6
